"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","NAVAJO",1991,"1991-09-19","DNS","4.31","12.35","NP","NP","NP","48.98","NP","45.21","9.54","16.18","3.99","1.48","29.2","42.54","NP","61.88","123.9","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1991,"1991-10-03","DNS","4.92","11.6","NP","NP","NP","12.02","NP","41.77","9.13","15.36","3.66","1.01","29.32","40.13","NP","63.52","81.94","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-05-21","1125","5.88","11.73","NP","NP","NP","1.32","NP","NP","10.69","11.74","7.93","NP","NP","NP","NP","15.84","31.68","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-06-04","1430","5.08","19.92","-16.49","NP","NP","8.32","NP","72.35","13.16","12.61","6.14","4.91","71.64","50.93","NP","19.69","112.59","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-06-11","DNS","5.95","10.4","14.54","NP","NP","1.12","NP","52.37","9.87","9.57","6.39","4.57","32.4","33.62","NP","21.79","79.32","85.13","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-06-18","1100","5.17","14.35","-10.25","NP","NP","6.76","NP","55.84","13.98","10.87","5.11","5.16","51.08","45.18","NP","20.65","92.57","111.67","-0.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-06-25","DNS","5.67","9.42","-2.23","NP","NP","2.14","NP","31.98","5.43","6.96","3.84","3.58","28.82","23.94","NP","14.06","50.34","58.58","-0.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-07-02","DNS","5.81","6.89","7.78","NP","NP","1.55","NP","29.04","7.91","6.96","3.07","3.47","19.9","20.51","NP","5.95","48.53","51.66","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-07-09","DNS","5.65","5.56","0.49","NP","NP","2.24","NP","15.02","2.63","5.22","2.3","3.02","12.66","12.37","NP","12.71","27.41","28.54","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-07-23","DNS","5.85","5.8","2.65","NP","NP","1.41","NP","22.9","4.94","6.09","2.81","2.65","21.19","15.07","NP","15.81","38.15","41.57","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-08-04","DNS","5.98","5.58","15.42","NP","NP","1.05","NP","24.37","5.76","8.7","3.07","1.49","14.13","14.34","NP","16.81","42.94","45.39","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-08-13","DNS","5.73","8.35","2.51","NP","NP","1.86","NP","26.72","4.94","12.18","2.56","2.54","28.66","17.55","NP","23.89","48.26","51.26","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-08-27","DNS","6.03","10.6","26.78","NP","NP","0.93","NP","54.1","8.23","20.44","5.11","2.09","32.51","32.04","NP","49.17","88.82","93.42","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-09-10","DNS","5.83","10.95","0.06","NP","NP","1.48","NP","51.21","7.57","21.31","5.63","7.47","54.62","32.13","NP","43.87","87.2","94.28","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-09-24","DNS","5.95","8.12","10.89","NP","NP","1.12","NP","50.01","8.14","21.75","4.6","3.81","45.01","31.98","NP","52.84","85.62","91.69","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1992,"1992-10-08","1050","6.25","12.46","15.7","NP","NP","0.56","NP","55.84","8.23","31.32","5.37","2.45","50.13","40.22","NP","62.02","101.32","108.5","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-06-17","1145","6.01","10.08","14.37","NP","NP","0.98","3.14","41.59","9.13","6.87","3.94","2.62","27.4","26.09","NP","12","65.65","70.48","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-06-24","1240","5.91","10.59","7.29","NP","NP","1.23","4.07","43.11","8.31","6.52","3.32","2.82","30.5","31.5","NP","10.43","66.56","72.11","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-07-01","1215","5.5","8.41","2.51","NP","NP","3.2","5.57","31.31","5.68","6.52","2.53","4.4","24.68","24.11","NP","11","54.81","55.7","-0.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-07-08","1150","5.57","8.89","15.8","NP","NP","2.69","1.86","35.94","8.06","10.27","1.51","3.33","17.76","23.94","NP","26.42","60.32","60.83","0","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-07-15","1215","6.15","6.32","2.52","NP","NP","0.71","2","21.92","5.1","5.87","1.69","2.91","18.66","17.93","NP","12.96","37.28","42.01","-0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-07-22","1155","5.66","5.87","4.43","NP","NP","2.19","1.04","20.49","4.11","5.57","1.18","1.78","16.29","13.39","NP","10.15","34.57","35.88","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-07-29","1130","6.3","5.39","8.5","NP","NP","0.5","1","18.4","3.78","5.96","0.77","1.61","11.64","12.49","NP","1.17","30.41","34.24","-0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-08-05","1100","5.85","4.66","7.76","NP","NP","1.41","1.21","16.98","3.62","5.61","0.77","1.58","10.53","11.68","NP","11.14","29.6","31.55","-0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-08-12","1130","6.3","5.76","18.75","NP","NP","0.5","0.64","24.72","3.95","6.09","0.61","1.47","8.4","10.99","NP","10.18","36.52","39.61","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-08-19","1125","5.8","4.38","11.81","NP","NP","1.58","1.5","17.69","3.62","6.7","0.87","0.39","10.92","10.31","NP","2.74","31.96","33.43","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-08-26","1030","5.83","4.81","8.15","NP","NP","1.48","0.86","17.91","3.78","5.74","0.61","1.75","13.16","10.91","NP","1.03","30.39","33.97","-0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-09-02","1200","5.79","6.09","14.17","NP","NP","1.62","0.64","24.9","5.1","12.18","1.38","1.86","16.48","14.84","NP","22","45.82","47.36","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-09-09","1245","5.74","8.61","9.79","NP","NP","1.82","0.5","40.93","7.98","13.44","1.97","2.26","33.45","23.3","NP","2.23","66.63","68.79","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-09-30","0930","5.93","10.8","18.46","NP","NP","1.17","<0.71","49.16","9.05","22.44","3.12","6.12","36.34","30.92","NP","57.93","84.95","91.83","-0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1993,"1993-10-07","1130","5.88","9.62","13.45","NP","NP","1.32","0.64","42.44","8.31","18.57","2.61","2.79","34.13","25.34","NP","42.62","73.89","75.71","-0.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-05-26","1120","5.5","12.84","6.12","NP","NP","3.16","0.14","58.64","12.01","14.09","6.5","6.37","47.11","34.62","NP","7.33","94.55","94.23","0","NP","NP","NP","NP","47.25","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-06-02","1030","5.48","10.2","-6.3","NP","NP","3.31","1.43","45.15","7.82","8.22","5.14","5.92","35.16","29.11","NP","1.71","71.07","76.49","-0.04","NP","NP","NP","NP","36.59","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-06-09","1020","5.37","9.5","-1.66","NP","NP","4.27","3.25","41.9","7.9","7.83","3.91","3.55","34.06","25.25","NP","4.69","69.06","64.53","0.03","NP","NP","NP","NP","37.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-06-16","1015","5.45","8.06","-2.17","NP","NP","3.55","1.39","34.6","6.75","8.74","3.2","7.14","29.38","19.63","NP","2.49","58.23","58.32","0","NP","NP","NP","NP","30.78","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-06-23","1210","5.49","6.92","7.7","NP","NP","3.24","0.93","28.24","6.91","6.92","2.74","1.92","22.5","17.09","NP","6.38","48.97","49.21","0","NP","NP","NP","NP","23.43","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-06-30","1055","5.58","5.68","0.36","NP","NP","2.63","1.14","19.78","3.78","6.52","1.87","4.32","19.19","12.68","NP","11.89","35.73","36.55","-0.01","NP","NP","NP","NP","20.33","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-07-07","1030","5.62","5.25","7.49","NP","NP","2.4","0.36","22.05","4.03","6.35","1.94","1.3","18.69","12.51","NP","2.78","37.13","39.99","-0.04","NP","NP","NP","NP","19.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-07-14","1030","5.57","5.13","4.4","NP","NP","2.69","1.14","18.31","3.62","7.92","2.3","2.93","14.72","11.03","NP","2.31","35.98","33.09","0.04","NP","NP","NP","NP","15.87","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-07-21","1040","5.22","4.29","5.51","NP","NP","6.03","0.86","16.09","3.21","5.31","1.38","1.1","14.74","9.02","NP","1.32","32.86","30.37","0.04","NP","NP","NP","NP","15.6","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-07-28","1106","5.69","4.95","4.95","NP","NP","2.04","NP","16.09","3.13","5.61","1.69","0.9","14.03","9.22","NP","0.89","28.55","29.11","-0.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-08-04","1100","5.63","6.22","7.44","NP","NP","2.34","NP","25.03","5.1","8.7","2.12","0.71","21.27","13.26","NP","0","43.3","42.68","0.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-08-11","1100","5.67","4.55","7.03","NP","NP","2.14","0.86","16.8","3.13","6.61","1.61","1.83","13.56","9.18","NP","1.42","31.14","31.61","-0.01","NP","NP","NP","NP","14.42","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-08-18","1020","5.67","4.67","7.74","NP","NP","2.14","0.57","17.73","3.29","7","1.36","1.35","13.53","9.76","NP","1.25","32.09","32.39","0","NP","NP","NP","NP","14.1","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-08-25","1045","5.69","5.08","11.43","NP","NP","2.04","0.29","21.47","3.95","8.05","1.89","1.3","16.21","11.72","NP","1.14","37.69","40.66","-0.04","NP","NP","NP","NP","16.49","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-09-01","1126","5.88","7.2","12.8","NP","NP","1.32","NP","31.62","6.09","12.92","2.69","3.61","23.19","16.97","NP","8.51","54.63","56.57","-0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-09-08","1040","5.7","6.4","12.96","NP","NP","2","0.29","25.43","4.85","10.92","2.63","1.41","19.4","14.76","NP","3.77","46.12","48.53","-0.03","NP","NP","NP","NP","19.69","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-09-15","1050","5.8","9.52","12.39","NP","NP","1.58","0.36","41.73","8.39","17.31","3.4","4.32","32.79","24.23","NP","38.24","72.77","73.73","-0.01","NP","NP","NP","NP","33.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-09-22","1115","5.97","11.82","20.62","NP","NP","1.07","NP","51.34","9.79","16.18","4.09","2.54","26.98","26.61","NP","54.33","82.48","76.75","0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1994,"1994-09-29","1005","5.98","11.72","14.49","NP","NP","1.05","NP","48.23","9.3","21.86","4.09","1.1","39.77","27.65","NP","45.47","84.52","83.01","0.01","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-06-29","1115","5.54","8.09","11.39","NP","NP","2.88","3.3","41.93","8.47","6.48","4.3","2.85","25.79","24.71","NP","10.13","67.36","64.74","0.02","NP","NP","NP","NP","29.09","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-07-06","1220","5.31","12.07","11.49","NP","NP","4.9","2.31","52.72","10.94","9.31","4.45","3.38","35.98","33.31","NP","15.07","84.63","84.17","0","NP","NP","NP","NP","38.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-07-13","0950","5.49","7.14","11.17","NP","NP","3.24","2.61","29.57","6.25","6.31","3.22","2.57","19.58","18.47","NP","8.17","51.2","51.78","-0.01","NP","NP","NP","NP","22.18","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-07-20","1035","5.47","6.01","10.85","NP","NP","3.39","1.58","24.45","5.1","4.65","3.04","1.86","16.84","13.99","NP","8.78","42.23","43.54","-0.02","NP","NP","NP","NP","18.42","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-07-27","1100","5.54","5.88","9.27","NP","NP","2.88","2.1","24.99","5.1","5.52","2.63","1.66","16.98","12.95","NP","10.15","43.23","40.87","0.03","NP","NP","NP","NP","19.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-08-03","1015","5.55","5.22","9.7","NP","NP","2.82","1.24","22.01","4.52","5.39","2.2","1.21","16.69","10.72","NP","13.84","38.18","38.33","0","NP","NP","NP","NP","17.93","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-08-10","1045","5.59","4.84","6.1","NP","NP","2.57","0.74","19.74","4.03","5.09","1.56","1.97","15.34","9.43","NP","10.72","33.73","32.84","0.01","NP","NP","NP","NP","16.08","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-08-17","1110","5.52","4.91","8.92","NP","NP","3.02","0.33","20.49","4.03","5.92","1.76","1.27","16.19","9.29","NP","13.41","35.55","35.67","0","NP","NP","NP","NP","16.52","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-08-24","1030","5.67","5.77","10.82","NP","NP","2.14","NP","24.9","4.94","7.18","2.05","1.35","18.89","12.97","NP","16.65","41.2","44.04","-0.03","NP","NP","NP","NP","18.89","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-08-31","1035","5.7","5.28","10.26","NP","NP","2","NP","22.67","4.52","8","1.84","1.27","16.42","11.78","NP","17.87","39.04","39.73","-0.01","NP","NP","NP","NP","16.42","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-09-07","1050","5.64","5.59","10.21","NP","NP","2.29","0.01","19.11","3.95","7.53","1.56","1.16","13.63","9.95","NP","15.73","34.44","34.95","-0.01","NP","NP","NP","NP","13.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-09-14","1035","5.72","6.99","14.69","NP","NP","1.91","0.04","28.06","5.76","13.18","2.53","1.41","20.63","14.49","NP","27.98","51.47","51.22","0","NP","NP","NP","NP","20.66","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-09-21","1120","5.91","8.04","14.09","NP","NP","1.23","NP","36.34","7.4","12.05","3.04","1.55","28.19","18.32","NP","34.82","60.07","62.15","-0.02","NP","NP","NP","NP","28.19","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1995,"1995-09-28","1040","6.09","11.11","26.78","NP","NP","0.81","0.1","50.23","10.61","26.06","4.42","2","32.85","28.71","NP","58.2","92.23","90.35","0.01","NP","NP","NP","NP","32.95","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-06-06","1245","5.47","10.9","8.63","NP","NP","3.39","2.05","54.95","11.93","11.53","5.96","5.02","35.5","33.79","NP","4.25","89.8","82.94","0.04","46.27","45.33","0.94","7.78","37.55","0.25","0.25","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-06-13","1120","5.85","9.25","8.24","NP","NP","1.41","3.54","51.65","9.46","11.92","5.04","4.09","32.53","27.92","NP","16.69","83.02","72.78","0.07","44.33","40.79","3.53","4.72","36.07","0.41","0.38","0.04","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-06-20","1225","5.51","7.2","-5.16","NP","NP","3.09","1.29","35.98","7.98","9.74","3.73","2.74","26.06","21.51","NP","14.59","61.82","55.47","0.05","27.4","28.65","NP","1.3","27.35","0.23","0.12","0.11","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-06-27","1000","5.39","5.62","3.33","NP","NP","4.07","1.07","31.4","6.17","7.05","2.63","1.61","23.06","18.38","NP","14.06","52.39","46.38","0.06","24.85","24.87","NP","0.73","24.13","0.17","0.13","0.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-07-04","0925","5.52","4.77","7.76","NP","NP","3.02","0.59","23.16","4.85","9.7","2.25","1.66","17.9","12.87","NP","12.38","43.57","40.19","0.04","18.65","18.87","NP","0.38","18.49","0.15","0.12","0.03","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-07-11","1030","5.55","4.84","10.67","NP","NP","2.82","0.08","20.05","4.52","10.79","1.92","1.86","14.76","10.37","NP","5.44","40.17","37.66","0.03","14.24","13.84","0.39","NP","14.84","0.24","0.25","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-07-18","0940","5.53","4.37","5.88","NP","NP","2.95","0.19","17.2","3.62","10.53","1.33","1.35","13.58","9.31","NP","11.59","35.82","30.12","0.09","13.32","13.24","0.08","NP","13.77","0.27","0.11","0.16","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-07-25","0930","5.55","4.34","10.53","NP","NP","2.82","0.05","17.51","3.78","5","1.33","1.64","13.16","8.74","NP","13.36","30.49","34.07","-0.06","12.58","13.22","NP","NP","13.21","0.2","0","0.2","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-08-01","0930","5.88","5.11","13.39","NP","NP","1.32","0.33","21.43","4.28","9.53","1.48","1.27","16.32","11.28","NP","16.39","38.36","42.27","-0.05","21.82","18.6","3.22","1.95","16.65","0.43","0.29","0.14","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-08-08","1005","5.82","4.87","10.92","NP","NP","1.51","0.34","18.85","4.03","9","1.48","1.41","13.72","8.93","NP","15.66","35.22","34.99","0","18.86","18.39","0.47","4.32","14.07","0.26","0.24","0.02","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-08-15","1055","5.59","4.26","10.25","NP","NP","2.57","0.86","18.36","3.87","9.4","1.61","1.27","14.27","9.66","NP","15.9","36.66","35.45","0.02","14.41","14.42","NP","NP","15.13","0.39","0.33","0.06","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-08-22","1020","5.83","5.07","16.12","NP","NP","1.48","NP","22.27","4.36","6.61","1.56","1.58","17.35","11.26","NP","17.41","36.28","46.32","-0.12","18.49","16.46","2.03","NP","17.35","0.24","0.26","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-08-29","1000","5.66","5.25","7.88","NP","NP","2.19","NP","20.58","4.03","8.09","1.71","1.92","16.53","10.97","NP","19.55","36.6","37.3","-0.01","18.79","16.83","1.96","0.3","16.53","0.67","0.43","0.24","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1996,"1996-09-10","1055","5.69","5.92","2.95","NP","NP","2.04","0.31","25.61","5.26","9.18","1.71","1.72","19.24","14.66","NP","23.86","44.12","38.57","0.07","21.56","20.86","0.7","1.31","19.55","0.33","0.28","0.05","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-06-05","1110","5.55","8.15","8.56","NP","NP","2.82","1.29","36.43","9.54","5.74","5.04","3.84","19.55","21.32","NP","11.62","60.86","53.26","0.07","NP","NP","NP","NP","20.83","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-06-12","1220","5.51","12.24","11.04","NP","NP","3.09","2.46","55.88","12.18","8.87","4.91","4.51","35.93","33.5","NP","19.45","87.39","84.98","0.01","NP","NP","NP","NP","38.4","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-06-19","1020","5.75","7.28","13.12","NP","NP","1.78","2.13","31.13","7.24","4.78","3.71","3.41","17.98","20.17","NP","11.36","50.77","54.69","-0.04","NP","NP","NP","NP","20.11","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-06-26","1015","5.52","6.29","4.97","NP","NP","3.02","0.5","29","6.25","5.26","3.04","3.07","20.87","18.57","NP","12.49","47.07","47.49","0","NP","NP","NP","NP","21.37","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-07-03","1105","5.65","6.71","10.1","NP","NP","2.24","NP","27.44","6.17","5.65","2.46","2.51","9.55","15.8","NP","13.52","43.96","37.96","0.07","NP","NP","NP","NP","9.55","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
"NWT","NAVAJO",1997,"1997-07-10","1040","5.3","6.54","13.57","NP","NP","5.01","0.34","23.88","5.35","5.87","2.33","2.54","7.31","13.76","NP","13.65","42.77","37.18","0.07","NP","NP","NP","NP","7.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP",NA
